listing_id,title,company,category,location,experience_required,work_type,salary_min,salary_max,salary_phrase,description,required_skills,posted_date,source_url,scraped_date
1132988,Талбайн инженер,Маруз хайрханы ундрага ххк,"Барилга, үл хөдлөх хөрөнгө",Хан-Уул дүүрэг,Мэргэжилтэн,Бүтэн цагийн,3000000.0,3500000.0,"3,000,000-3,500,000","- Барилгын ажлын явцад барилгын зохион байгуулалтыг хариуцах
- Өрлөг, шавардлагын ажилд хяналт шалгалт хийх
- Барилгын зургийн дагуу хэмжээ тавих
- Ажлын гүйцэтгэл бичих

[Шаардлага/Requirements]: - Барилгын инженерээр бакалаврын зэрэгтэй байх
- Шинэ төгсөгч байж болно
- Тогтвор суурьшилтай ажиллах
- Компьютерийн анхан шатны мэдлэгтэй байх
- ХАБЭА-н сертефкаттай бол давуу тал болно.","Дасан зохицох, Хамтран ажиллах, Харилцааны чадвар",2026-02-28 10:18,https://www.zangia.mn/job/_1c+jn8iph5,2026-02-28
1132990,ДОТООД ХЯНАЛТЫН МЕНЕЖЕР,Тэсо Инвестмэнт ХХК,"Мэдээллийн технологи, программ хангамж",Сүхбаатар дүүрэг,Менежер,Бүтэн цагийн,2500000.0,3000000.0,"2,500,000-3,000,000","Салбар компанийн үйл ажиллагааны эрсдэлээс урьдчилан сэргийлэх төлөвлөгөөт болон төлөвлөгөөт бус дотоод шалгалт, аудит хийх
Компанийн үйл ажиллагаанд учирч болзошгүй санхүүгийн, үйл ажиллагааны, хууль эрх зүйн, хүнсний эрүүл аюулгүй байдлын эрсдэлийг тодорхойлох үнэлэх
Компанийн хүрээнд батлагдсан хөтөлбөрүүдийн хэрэгжилтийг хянаж, хаалт хийх
Алба салбаруудын дүрэм журмыг мөрдүүлэхэд хяналт тавьж ажиллах, эрсдэлийг бууруулах хяналтын механизм, журам боловсруулах, хэрэгжилтийг хянах

[Шаардлага/Requirements]: Санхүү, нягтлан бодох бүртгэл, бизнесийн удирдлага, эдийн засаг, дотоод аудит, чанарын удирдлагын чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй
Дотоод хяналт, дотоод аудит, санхүүгийн хяналт, эрсдлийн удирдлагын чиглэлээр 3 ба түүнээс дээш жил ажилласан туршлагатай
Санхүүгийн тайлан унших, дүн шинжилгээ хийх чадвартай
Бизнес процессын зураглал гаргах, эрсдэлийн үнэлгээ хийх чадвартай байх

[Нэмэлт/Additional]: Тэсо группийг сонгох шалтгаан:
Ажлын үр дүнг үнэлж чаддаг, ахиж дэвших хөгжих боломжоор дүүрэн, албан тушаалын онцлогт тохирсон
""УЯН ХАТАН ЦАГ"" -
ийн системтэй.
Ажилтны ирээдүйн санхүүгийн тогтвортой байдлыг хангахад чиглэсэн
""ЗӨВ ХУРИМТЛАЛЫН САН""-
ийн системийг нэвтрүүлсэн.
Ажилтны бүтээмж, шинэ санаа, санаачилгыг нээлттэй сонсож, ажил хэрэг болгоход дэмждэг
""ЗӨВ САНАЛЫН СИСТЕМ, САЙН ДУРЫН СОНИРХЛЫН КЛУБ""-
ууд үйл ажиллагаагаа идэвхтэй явуулдаг.
Ажилтны ажиллах нөхцөл, нийгмийн хариуцлагын хүрээнд байгууллагын дэргэдэх
""ЗӨВ БАГАЧУУД ЦЭЦЭРЛЭГ""
хүүхдийн цэцэрлэгийг 2019 оноос байгуулаад явж буй ҮНДЭСНИЙ ҮЙЛДВЭРЛЭГЧ КОМПАНИ, ЭРЧ ХҮЧТЭЙ ЗАЛУУ ХАМТ ОЛОН ТАНЫГ ХҮЛЭЭЖ БАЙНА.","Багаар ажиллах, Харилцааны чадвар, Дотоод аудит болон чанарын хяналт",2026-02-28 10:21,https://www.zangia.mn/job/_nv_gqcphwe,2026-02-28
1128655,ХУДАЛДААНЫ ТӨЛӨӨЛӨГЧ /УЛААНБААТАР/,Өег Гурил ХХК,"Худалдаа, борлуулалт",Улаанбаатар хот,Мэргэжилтэн,Бүтэн цагийн,3000000.0,3500000.0,"3,000,000-3,500,000","Бүтээгдэхүүн болон үйлчилгээний борлуулалтыг өндөр түвшинд зохион байгуулах
Илтгэл, танилцуулга хийх замаар бүтээгдэхүүний мэдээллийг хүргэх
Харилцагчидтай харилцах, тэдний хэрэгцээг ойлгон, шийдэл санал болгох
Зах зээлийн судалгаа хийх, өрсөлдөгчдийн мэдээллийг цуглуулах
Борлуулалтын зорилтуудыг биелүүлэх, тайлагнах
Худалдааны гэрээ байгуулах, гэрээний нөхцлүүдийг тохиролцох
Борлуулалтын багтай хамтран ажиллах, сургалт явуулах

[Шаардлага/Requirements]: Борлуулалтын чиглэлээр 1-2 жил ажилласан туршлагатай
Харилцааны өндөр чадвартай, өөрийгөө илэрхийлэх чадвартай
Багаар ажиллах чадвартай, багаар удирдах чадвартай
Байгууллагын зорилгод нийцсэн шийдвэр гаргах чадвартай
Судалгаа, анализ хийх чадвартай

[Нэмэлт/Additional]: Борлуулалтын бонус цалин олгоно.
Утасны хөнгөлөлт.
Унаа, хоолны мөнгө олгоно.
Хувьдаа машинтай байх.
СХД гэртэй бол давуу тал болно
Найрсаг хамт олон таныг хүлээн авахдаа үргэлж баяртай байх болно.","Харилцааны чадвар, Хэрэглэгчийн үйлчилгээ, Хэлэлцээр хийх, Шинжилгээ хийх, асуудал шийдвэрлэх чадвар, Зах зээлийн судалгаа",2026-02-16 08:59,https://www.zangia.mn/job/_kvp+xra3_9,2026-02-28
1132989,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР/СХД-т/,Тэсо Инвестмэнт ХХК,"Аялал жуулчлал, зочид буудал",Сонгинохайрхан дүүрэг,Менежер,Бүтэн цагийн,2500000.0,3000000.0,"2,500,000-3,000,000","Компанийн ""Хүний нөөцийн бодлого""-ыг хэрэгжүүлэх, удирдлагыг мэдээллээр хангах
Хүний нөөцийн чадвар бүтээмжийг дээшлүүлэх, өрсөлдөх чадварыг нэмэгдүүлэхэд чиглэсэн бусад үйл ажиллагааг төлөвлөх, зохион байгуулах, байгууллагын зорилгыг хангах
Хүний нөөцийн үндсэн чиг үүрэг болох хөдөлмөрийн харилцааны чиг үүргийн хэрэгжүүлэх
Сургалт хөгжлийн хөтөлбөр боловсруулах, сургалт зохион байгуулах, тайлагнах
Шинэ санал санаачилга дэвшүүлж ажиллах
Ажлын байрны тодорхойлолтод заагдсан бусад чиг үүрэг

[Шаардлага/Requirements]: Хүний нөөцийн менежмент, сэтгэл судлал, бизнесийн удирдлага чиглэлээр бакалавр болог түүнээс дээш зэрэгтэй
Хүний нөөцийн функцүүд дээр бодлого төлөвлөлт гаргаж, дүн шинжилгээ хийх, тайлагнах оновчтой шийдвэр гаргах
ERP программ дээр ажилладаг бол давуу тал
Хүний нөөцийн чиглэлээр 3 ба түүнээс дээш жил ажилласан туршлагатай
Ажлын ёс зүйг эрхэмлэдэг, хариуцлагатай байдалд суралцсан
Англи хэлний дундаас дээш түвшний мэдлэгтэй

[Нэмэлт/Additional]: Тэсо группийг сонгох шалтгаан:
Ажлын үр дүнг үнэлж чаддаг, ахиж дэвших хөгжих боломжоор дүүрэн, албан тушаалын онцлогт тохирсон
""УЯН ХАТАН ЦАГ"" -
ийн системтэй.
Ажилтны ирээдүйн санхүүгийн тогтвортой байдлыг хангахад чиглэсэн
""ЗӨВ ХУРИМТЛАЛЫН САН""-
ийн системийг нэвтрүүлсэн.
Ажилтны бүтээмж, шинэ санаа, санаачилгыг нээлттэй сонсож, ажил хэрэг болгоход дэмждэг
""ЗӨВ САНАЛЫН СИСТЕМ, САЙН ДУРЫН СОНИРХЛЫН КЛУБ""-
ууд үйл ажиллагаагаа идэвхтэй явуулдаг.
Ажилтны ажиллах нөхцөл, нийгмийн хариуцлагын хүрээнд байгууллагын дэргэдэх
""ЗӨВ БАГАЧУУД ЦЭЦЭРЛЭГ""
хүүхдийн цэцэрлэгийг 2019 оноос байгуулаад явж буй ҮНДЭСНИЙ ҮЙЛДВЭРЛЭГЧ КОМПАНИ, ЭРЧ ХҮЧТЭЙ ЗАЛУУ ХАМТ ОЛОН ТАНЫГ ХҮЛЭЭЖ БАЙНА.","Тууштай, Бүтээлч сэтгэлгээ, Ёс зүйтэй, хариуцлагатай, Эерэг хандлага",2026-02-28 10:19,https://www.zangia.mn/job/_a4jqjguflq,2026-02-28
1128011,УУРХАЙН  ХҮНИЙ НӨӨЦИЙН МЭРГЭЖИЛТЭН 14/14 ДАРХАН,“КРИСТАЛ ТОП ГРУПП” ХХК,Уул уурхай,Сэлэнгэ аймаг,Ажилтан,Ээлжийн,2500000.0,3000000.0,"2,500,000-3,000,000","Хүний нөөцийн үндсэн функцүүд, хөдөлмөрийн харилцаа
Ажлын байрны тодорхойлтод заасан бусад чиг үүрэг гүйцэтгэнэ.

[Шаардлага/Requirements]: Хүний нөөц, менежмент, бизнесийн удирдлага, хууль эрх зүй  г.м чиглэлээр баклавар ба түүнээс дээш зэрэгтэй
2оос дээш жил ажилласан туршлагатай
Ажлын цаг ашиглалт сайн, ажлын гүйцэтгэлтэй
Шудрага, зарчимч, мэргэжлийн ёс зүйтэй
Багаар ажиллах чадвартай,

[Нэмэлт/Additional]: Үндсэн цалин  + KPI нэмэгдэл + Ур чадварын нэмэгдэл
Үндсэн цалингаас НДШ төлөгддөг
Ээлжийн амралтын мөнгөн олговор олгоно
1с дээш жил ажиллаад Удаан жилийн нэмэгдэлд сар бүр хамрагдана
Цалин сар бүрийн 25 болон 10нд олгогдоно
Контейнер сууцанд байрлана
Мобикомын сүлжээтэй","Хүний нөөцийн аналитик, Хүний нөөцийн удирдлага, Хүний нөөцийн менежмент",2026-02-12 13:38,https://www.zangia.mn/job/_izs28usl-k,2026-02-28
1132174,ҮЙЛ АЖИЛЛАГААНЫ МЕНЕЖЕР /САЛБАР/,Тэсо Инвестмэнт ХХК,"Мэдээллийн технологи, программ хангамж",Сүхбаатар дүүрэг,Менежер,Бүтэн цагийн,2500000.0,3000000.0,"2,500,000-3,000,000","Компанийн бизнесийн үйл ажиллагааг сайжруулах, өргөжүүлэх,  хэрэгжүүлэх, хэрэгжүүлэлтэд хяналт тавих
Удирдлагад шаардлагатай мэдээ, тайланг боловсруулах, үр дүнг танилцуулах
Компанийн бизнесийн үр ашгийг нэмэгдүүлэхэд шаардлагатай тооцоо судалгааг хийх, санал зөвлөмж гаргах
Гэрээт харилцагч байгуулагатай хамтран ажиллах

[Шаардлага/Requirements]: Бизнесийн удирдлагын чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй
Мэдээлэл боловсруулах, дүн шилжилгээ хийх чадвартай
Гүйцэтгэлийн хурдтай, нягт нямбай, бие дааж болон багаар ажиллах чадвартай
Цагийн менежмент сайтай, хариуцлагатай, тууштай ажиллах
Төлөвлөгөө боловсруулах, танилцуулах, тайлагнах ур чадвартай
Компанийн өдөр тутмын үйл ажиллагааг хурдан шуурхай зохион байгуулах

[Нэмэлт/Additional]: Тэсо группийг сонгох шалтгаан:
Ажлын үр дүнг үнэлж чаддаг, ахиж дэвших хөгжих боломжоор дүүрэн, албан тушаалын онцлогт тохирсон
""УЯН ХАТАН ЦАГ"" -
ийн системтэй.
Ажилтны ирээдүйн санхүүгийн тогтвортой байдлыг хангахад чиглэсэн
""ЗӨВ ХУРИМТЛАЛЫН САН""-
ийн системийг нэвтрүүлсэн.
Ажилтны бүтээмж, шинэ санаа, санаачилгыг нээлттэй сонсож, ажил хэрэг болгоход дэмждэг
""ЗӨВ САНАЛЫН СИСТЕМ, САЙН ДУРЫН СОНИРХЛЫН КЛУБ""-
ууд үйл ажиллагаагаа идэвхтэй явуулдаг.
Ажилтны ажиллах нөхцөл, нийгмийн хариуцлагын хүрээнд байгууллагын дэргэдэх
""ЗӨВ БАГАЧУУД ЦЭЦЭРЛЭГ""
хүүхдийн цэцэрлэгийг 2019 оноос байгуулаад явж буй ҮНДЭСНИЙ ҮЙЛДВЭРЛЭГЧ КОМПАНИ, ЭРЧ ХҮЧТЭЙ ЗАЛУУ ХАМТ ОЛОН ТАНЫГ ХҮЛЭЭЖ БАЙНА.","Харилцааны чадвар, Манлайлал ба багаар ажиллах, Мэдээллийн технологи ашиглах",2026-02-26 14:28,https://www.zangia.mn/job/_5g+5wwa29x,2026-02-28
1131732,ХУУЛИЙН ЗӨВЛӨХ,Тэсо Инвестмэнт ХХК,"Мэдээллийн технологи, программ хангамж",Хан-Уул дүүрэг,Менежер,Бүтэн цагийн,2500000.0,3000000.0,"2,500,000-3,000,000","Компанийн бизнесийн үйл ажиллагааг хууль тогтоомжид нийцүүлэн явуулахад мэргэжлийн зөвлөгөө өгөх, хууль зүйн дэмжлэг үзүүлэх, хууль эрх зүйн үр дагавар бүхий эрсдэлээс урьдчилан сэргийлэх
Гэрээ, контракт болон эрх зүйн харилцааг үүсгэх, өөрчлөх, дуусгавар болгоход чиглэгдсэн бүх төрлийн бичиг баримтыг боловсруулах, хянах
Компанийн үйл ажиллагааны уялдаа холбоог хангахад хууль эрх зүйн асуудлаар хамтран ажиллах, баримт бичгийн төсөл боловсруулах
Компанийг шүүх, төрийн байгууллагад төлөөлөх, байгууллагын эрх ашгийг хамгаалах
Ажлын байрны тодорхойлолтод заагдсан бусад ажил үүрэг

[Шаардлага/Requirements]: Хууль, эрх зүйн чиглэлээр 2 ба түүнээс дээш жил ажилласан туршлагатай
Эрсдэлийг урьдчилан харах, хэлцэл хийх, оновчтой шийдвэр гаргах, удирдан зохион байгуулах чадвартай
Англи хэлний дунд ба түүнээс дээш түвшний мэдлэгтэй
Шударга зарчимч, хариуцлагатай, харилцааны чадвартай, мэргэжлийн ёс зүйтэй

[Нэмэлт/Additional]: Тэсо группийг сонгох шалтгаан:
Ажлын үр дүнг үнэлж чаддаг, ахиж дэвших хөгжих боломжоор дүүрэн, албан тушаалын онцлогт тохирсон
""УЯН ХАТАН ЦАГ"" -
ийн системтэй.
Ажилтны ирээдүйн санхүүгийн тогтвортой байдлыг хангахад чиглэсэн
""ЗӨВ ХУРИМТЛАЛЫН САН""-
ийн системийг нэвтрүүлсэн.
Ажилтны бүтээмж, шинэ санаа, санаачилгыг нээлттэй сонсож, ажил хэрэг болгоход дэмждэг
""ЗӨВ САНАЛЫН СИСТЕМ, САЙН ДУРЫН СОНИРХЛЫН КЛУБ""-
ууд үйл ажиллагаагаа идэвхтэй явуулдаг.
Ажилтны ажиллах нөхцөл, нийгмийн хариуцлагын хүрээнд байгууллагын дэргэдэх
""ЗӨВ БАГАЧУУД ЦЭЦЭРЛЭГ""
хүүхдийн цэцэрлэгийг 2019 оноос байгуулаад явж буй ҮНДЭСНИЙ ҮЙЛДВЭРЛЭГЧ КОМПАНИ, ЭРЧ ХҮЧТЭЙ ЗАЛУУ ХАМТ ОЛОН ТАНЫГ ХҮЛЭЭЖ БАЙНА.","Шийдвэр гаргах, Цагийн менежмент, Харилцааны чадвар, Шинжилгээ хийх, асуудал шийдвэрлэх чадвар, Гэрээний эрх зүй, Эрх зүйн зөвлөгөө өгөх, Шүүхэд нэхэмжлэл гаргах, Хууль эрх зүйн мэдлэг ба зохицуулалт",2026-02-25 17:00,https://www.zangia.mn/job/_h04bc14z5i,2026-02-28
1132987,БОРЛУУЛАГЧ /ШУУД БОРЛУУЛАЛТ/,ГРИЙН ФАКТОРИ ХХК,"Худалдаа, борлуулалт",Баянгол дүүрэг,Ажилтан,Бүтэн цагийн,4000000.0,4500000.0,"4,000,000-4,500,000","- Хүнсний бэлэн бараа бүтээгдэхүүнийг хуваарилагдсан бүс дээр шууд борлуулалт хийх
- Амбаартай барааны бүрэн бүтэн байдал хариуцах
- Төлбөр тооцоо хариуцах
- Барааны захиалга, нийлүүлэлт
- Байгууллагын борлуулалтын төлөвлөгөөтэй уялдуулан нийлүүлэлтийн ажлыг идэвхи санаачлагатай гүйцэтгэх
- Барааны өрөлт, төрөлжилт хангах
- Барааны буцаалтыг журмын дагуу хүлээн авах, хүлээлгэж өгөх

[Шаардлага/Requirements]: - Худалдаа, нийлүүлэлт, борлуулалтын чиглэлээр 2-оос дээш жилийн туршлагатай байх;
- Бүртгэл, тооцоо хийх чадвартай, нягт нямбай байх;
- Харилцааны соёлтой, эерэг хандлагатай байх;
- Хариуцлагатай, цаг баримталдаг байх;
** Барьцаа хөрөнгө шийдэх боломжтой байх

[Нэмэлт/Additional]: 1. Борлуулалтын төлөвлөгөө гүйцэтгэлээс хамаарч урамшуулал бодогдоно.
2. Хоол, Унааны мөнгө олгогдоно.
3. Хөдөлмөр хамгааллын хувцас хэрэгсэл, ажиллах орчноор бүрэн хангагдана.","Хэлэлцээр хийх, Борлуулалтын стратеги",2026-02-28 10:16,https://www.zangia.mn/job/_d+27kdnzfe,2026-02-28
1132659,ЭРҮҮЛ АХУЙЧ,ГРИЙН ФАКТОРИ ХХК,"Үйлдвэрлэл, инженерчлэл",Баянгол дүүрэг,Мэргэжилтэн,Ээлжийн,2100000.0,2500000.0,"2,100,000-2,500,000","Үйлдвэрлэлийн ажилчдыг зөв зохион байгуулах, хяналт тавих;
Бараа, бүтээгдэхүүний чанар, стандарт, хаягдал хорогдолд анхаарч ажиллах;
Үйлдвэрийн байр, тоног төхөөрөмж, агуулах, үйлдвэрт ашиглагдаж байгаа түүхий эд материал, бүтээгдэхүүн болон ажилчдын эрүүл ахуйг хангуулах, стандартын шаардлага хангасан нөхцөлд үйлдвэрлэл явагдаж буй эсэхэд хяналт тавих;
Үйлдвэрлэлийн үйл ажиллагаа болон ажилчид аюул эрсдэлгүй, аюулгүй ажиллагааны зааварчилгаа, дүрэм журмыг мөрдөж ажил үүрэг гүйцэтгэж буйд хяналт тавих;
Ажлын байрны аюулгүй ажиллагааг ханган зааварчилгааг мөрдөн ажиллах

[Шаардлага/Requirements]: - Хүнсний үйлдвэрийн эрүүл ахуй, технологич чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй байх;
- Хүнсний үйлдвэрт ажиллаж байсан туршлагатай бол давуу тал болно;
- Баг удирдах, зохион байгуулах ур чадвартай байх;
- Хувийн зохион байгуулалт сайтай, цэвэрч нямбай байх;
- Бичиг баримт боловсруулах, тооцоолол хийх чадвартай байх;
- Ажлын хариуцлагтай, тайлагнах чадвартай байх

[Нэмэлт/Additional]: Ажлын 5 өдөр 09:00-18:00 цагийн хуваариар ажиллах
Хаяг: Хуучин драгон төвийн замын урд Грийн групп төв оффисын байранд","Манлайлал, Стресс менежмент, Тасралтгүй сайжруулах чадвар, Хүн хоорондын харилцааны чадвар, Дотоод аудит болон чанарын хяналт, Чанарын удирдлагын тогтолцоо (ISO, Six Sigma)",2026-02-27 12:01,https://www.zangia.mn/job/_dchyda79n8,2026-02-28
1132658,ХӨРГӨЛТИЙН ИНЖЕНЕР,ГРИЙН ФАКТОРИ ХХК,"Үйлдвэрлэл, инженерчлэл",Баянгол дүүрэг,Мэргэжилтэн,Бүтэн цагийн,4000000.0,4500000.0,"4,000,000-4,500,000","Мах махан бүтээгдэхүүний үйлдвэр, агуулах, машины амбаар, хөлдөөгчний хэвийн үйл ажиллагааг хариуцахтай холбогдох Ажлын барйны тодорхойлолтод заагдсан ажил үүргийг гүйцэтгэнэ
- Хөргөлтийн системийн шаардлагыг тодорхойлох, хяналт тавих
- Техникийн тайлан, дүгнэлт боловсруулах
- Хэрэглэхэд хялбар, үр ашигтай системийг судлах санал болгох

[Шаардлага/Requirements]: - Хөргөлтийн инженер, механик инженерийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй байх
- Мэргэжлээрээ 2-с доошгүй жил ажилласан туршлагатай байх
- Хариуцлагатай, үнэнч шударга байх
- Ажлын ачаалал даах чадвартай байх
- Эерэг хандлагатай байх
- Шаардлагатай тохиолдолд илүү цагаар болон дуудлагаар ирэх боломжтой байх

[Нэмэлт/Additional]: Үйлдвэрийн байршил: 5 шар хуучин Драгон төвийн замын урд байрлалтай
Цагийн хуваарь: Ажлын 5 өдөр 9-18 цаг","Багаар ажиллах, Цагийн менежмент, Харилцааны чадвар, Шинжилгээ хийх, асуудал шийдвэрлэх чадвар",2026-02-27 12:00,https://www.zangia.mn/job/_tsv913hdfb,2026-02-28
1132657,ЭЭЛЖИЙН ТЕХНОЛОГИЧ -ӨДРИЙН ЭЭЛЖИНД,ГРИЙН ФАКТОРИ ХХК,"Үйлдвэрлэл, инженерчлэл",Баянгол дүүрэг,Мэргэжилтэн,Бүтэн цагийн,3000000.0,3500000.0,"3,000,000-3,500,000","- Цехийн ажилчдын үйл ажиллагааг удирдан зохион байгуулах
- Талбарын хяналт хийх
- Үйлдвэрлэлийн дотоод зохион байгуулалтыг хангах
- Үйлдвэрээс гарч буй бүтээгдэхүүний чанар, аюулгүй байдал стандартад хяналт тавих
- Шинээр орж байгаа ажилтнуудыг чиглүүлгээр хангах
- Ажилчдын аюулгүй ажиллагааны зааварчилгааг мөрдөж аюул эрсдэлээс урьдчилан сэргийлж байгаа эсэхэд тогтмол хяналт тавих
- Гарц хүлээлгэн өгөх
- Үйлдвэрлэлийн бүртгэлийг зөв хөтлөх, бүртгэх, тайлагнах

[Шаардлага/Requirements]: Хүнс үйлдвэрлэлийн чиглэлээр МСҮТ, КОЛЛЕЖ төгссөн байх.
Багаар болон бие даан ажиллах чадвартай
Хувийн зохион байгуулалт сайтай
Хариуцлагатай
Тооцоолол хийх чадвартай байх
Хурдан шаламгай хөдөлгөөнтэй, дасан зохицох чадвартай байх
Шаардлагатай тохиолдолд 24 цагаар хонох боломжтой байх
Хүйс: ЭМЭГТЭЙ

[Нэмэлт/Additional]: Ажлын 6 өдөр 09:00-18:00 цагийн хуваариар ажиллах
Шинэ төгсөгч байж болно.
Зөвхөн Ажлын байрны тавигдах шаардлага хангасан ажил горилогчтой утсаар холбогдох болно","Дасан зохицох, Цагийн менежмент, Нягт нямбай, Харилцааны чадвар, Шинжилгээ хийх, асуудал шийдвэрлэх чадвар, Хүнсийн аюулгүй байдлын стандарт, Үйлдвэрлэлийн процессийн сайжруулалт, Чанарын хяналт",2026-02-27 11:59,https://www.zangia.mn/job/_k+3_1sozip,2026-02-28
1132656,ТООЦООНЫ НЯГТЛАН БОДОГЧ,ГРИЙН ФАКТОРИ ХХК,"Банк, санхүү, нягтлан бодох бүртгэл",Баянгол дүүрэг,Мэргэжилтэн,Бүтэн цагийн,2500000.0,3000000.0,"2,500,000-3,000,000","Нягтлан бодох бүртгэлийн стандарт болон холбогдох хууль тогтоомж, дүрэм, журмын хүрээнд үнэн зөв хөтлөн явуулж холбогдох санхүүгийн тайланг цаг хугацаанд нь гаргах.
Удирдлагыг  үнэн зөв мэдээллээр хангаж ажиллах.
АБТ-д заасан чиг үүргийг хэрэгжүүлэх

[Шаардлага/Requirements]: НББ-ийн бакалавр болон түүнээс дээш зэрэгтэй
Шинэ төгсөгч байж болно.
Хэрэглээний
программ
дээр ажиллах чадвартай
Хувийн зохион байгуулалт болон хариуцлагатай
Үнэнч шударга, ачаалал даах, халилцааны болон багаар ажиллах чадвартай
Тогтвор суурьшилтай ажиллах чин хүсэлтэй байх
Diamond программ дээр ажилладаг бол давуу тал болох

[Нэмэлт/Additional]: Өдрийн 1,2-р хоол
Унааны мөнгө олгоно
НДШ, ЭМД төлөгдөнө
Ажлын 5 өдөр 09:00-18:00 цагийн хуваариар ажиллах
Карьер өсөлтийн шинэ боломжууд
Таныг хүлээж байна
Хаяг: 5 шар Драгон төвийн замын урд","Дасан зохицох, Цагийн менежмент, Нягт нямбай, Харилцааны чадвар",2026-02-27 11:59,https://www.zangia.mn/job/_09nbpfi8p3,2026-02-28
1132655,ХУДАЛДААНЫ ТӨЛӨӨЛӨГЧ / Жижиглэн/,ГРИЙН ФАКТОРИ ХХК,"Худалдаа, борлуулалт",Баянгол дүүрэг,Ажилтан,Бүтэн цагийн,4000000.0,4500000.0,"4,000,000-4,500,000","- Хүнсний бэлэн бараа бүтээгдэхүүнийг жижиглэнгийн дэлгүүрүүдэд нийлүүлэх;
- Амбаартай барааны бүрэн бүтэн байдал хангах;
- Төлбөр тооцоо хариуцах;
- Барааны захиалга нийлүүлэлт;
- Байгууллагын борлуулалтын төлөвлөгөөтэй уялдулан нийлүүлэлтийн ажлыг идэвхи санаачлагатай гүйцэтгэх;
- Барааны өрөлт, төрөлжилтийг хангах;
- Барааны буцаалтыг журмын дагуу хүлээж авах, хүлээлгэж өгөх

[Шаардлага/Requirements]: - Худалдаа, нийлүүлэлт, борлуулалтын чиглэлээр 2-оос дээш жил ажилласан туршлагатай байх;
- Бүртгэл тооцоо хийх чадвартай, нягт нямбай байх;
- Харилцааны соёлтой, эерэг хандлагатай байх;
- Хариуцлагатай, цаг баримталдаг байх;
- 25-аас дээш насны байх;
*** Барьцаа хөрөнгө шийдэх боломжтой байх

[Нэмэлт/Additional]: 1. Урамшуулал, бонус цалинтай,
2. Хоол, Унааны мөнгө олгогдоно,
3. Хөдөлмөр хамгааллын хувцас хэрэгсэл, ажиллах орчноор бүрэн хангагдана.
Ажлын 5 өдөртэй ба байршиг Драгон төвийн замын эсрэг талд","Шийдвэр гаргах, Үйлчлүүлэгчийн менежмент, Харилцааны чадвар, Сонсох ур чадвар, Үнэмшүүлэх чадвар, Бүтээгдэхүүний мэдлэг, Стресс менежмент, Бизнесийн төлөвлөлт, Зах зээлийн судалгаа, Борлуулалтын стратеги",2026-02-27 11:58,https://www.zangia.mn/job/_t3nd2bb1ys,2026-02-28
1132986,Урологи-Андрологийн эмч,Гарьдманлай,Эрүүл мэнд,Баянгол дүүрэг,Ажилтан,Бүтэн цагийн,2500000.0,3000000.0,"2,500,000-3,000,000","Ажлын байрны тодорхойлолтонд заасан ажил үүргийн дагуу хариуцлагатай, чанартай гүйцэтгэнэ.
Удирдлагаас өгсөн үүрэг даалгаврыг хугацаанд нь биелүүлэх

[Шаардлага/Requirements]: Уро-Андрологийн  эмчээр мэргэшсэн байх
Мэргэжлээрээ ажиллаж байсан бол давуу тал болно
Харилцааны өндөр ур чадвартай , хариуцлагатай
Цаг баримталдаг
Ажлын болон хувийн зохион байгуулалт сайтай
Багаар ажиллах чадвартай

[Нэмэлт/Additional]: Өөрийгөө хөгжүүлэх, тасралтгүй суралцах чин эрмэлзэлтэй
Найрсаг сайхан хамт олон хүлээж байна","Харилцааны чадвар, Эмпати (Бусдыг ойлгох чадвар), Үйлчилгээний хандлага, Багийн хамтын ажиллагаа, Оношлогоо хийх, Эмчилгээний тухай мэдлэг, Эмчлэх ур чадвар, Эрүүл мэндийн бүртгэл хөтлөх, Эмчилгээний төлөвлөгөө боловсруулах",2026-02-28 10:13,https://www.zangia.mn/job/_2-b0gq-26n,2026-02-28
